井名,深度,GR,SP,AC,AC1,CAL,U,DEN,DEN1,CNL,CNL1,PE,RD,RS,log（RD）,log（RS）,m2r3,m2r6,m2r9,POR,SW,PERM,试油结论,层位,∆ Φ1,∆ Φ2,∆ Φ3,备注,y_fine,y_coarse
延991-3,4176.875,22.058,86.98,175.548,0.334,22.395,1.816,2.737,0.275,1.62,0.004,3.342,39.618,34.075,1.59789254765665,1.53243586450671,15.535,16.906,18.277,3.404,100.0,0.033,含气层,马五41a,0.065456683149943,-0.271,0.338,单采,含气层,气层优势类
延991-3,4177.0,21.271,86.877,175.01,0.324,22.379,1.805,2.732,0.233,1.656,0.001,3.344,32.169,27.743,1.50743756070825,1.44315342187783,14.59,15.877,17.164,3.445,100.0,0.035,含气层,马五41a,0.0642841388304169,-0.232,0.325,单采,含气层,气层优势类
延991-3,4177.125,20.779,86.789,173.927,0.304,22.348,1.744,2.73,0.217,1.711,0.0,3.347,29.609,25.568,1.47142373998587,1.4076967576339,14.401,15.671,16.942,3.478,100.0,0.036,含气层,马五41a,0.0637269823519688,-0.217,0.304,单采,含气层,气层优势类
延991-3,4177.25,20.064,86.716,172.807,0.283,22.316,1.639,2.728,0.2,1.803,0.001,3.35,29.747,25.684,1.47344317345476,1.40966266124446,14.828,16.137,17.445,3.528,100.0,0.039,含气层,马五41a,0.0637805122103055,-0.199,0.284,单采,含气层,气层优势类
延991-3,4177.375,19.251,86.659,172.241,0.272,22.301,1.523,2.728,0.2,1.937,0.005,3.353,31.356,27.052,1.49632065577495,1.43219937875331,15.795,17.189,18.582,3.596,100.0,0.043,含气层,马五41a,0.0641212770216453,-0.195,0.277,单采,含气层,气层优势类
延991-3,4177.5,18.763,86.617,172.285,0.273,22.305,1.458,2.73,0.217,2.103,0.009,3.359,33.088,28.524,1.51967051707783,1.45521042777581,17.145,18.658,20.171,3.662,100.0,0.046,含气层,马五41a,0.0644600893020246,-0.208,0.282,单采,含气层,气层优势类
延991-3,4177.625,18.752,86.588,172.672,0.28,22.318,1.47,2.732,0.233,2.271,0.014,3.366,34.482,29.71,1.53759244751734,1.47290265180366,18.648,20.293,21.938,3.715,100.0,0.048,含气层,马五41a,0.0646897957136772,-0.219,0.294,单采,含气层,气层优势类
延991-3,4177.75,19.291,86.574,172.985,0.286,22.327,1.572,2.734,0.25,2.38,0.017,3.373,35.797,30.828,1.55384663172659,1.48894535031397,19.548,21.273,22.999,3.737,99.769,0.05,含气层,马五41a,0.0649012814126171,-0.233,0.303,单采,含气层,气层优势类
延991-3,4177.875,20.463,86.576,172.933,0.285,22.325,1.817,2.735,0.258,2.394,0.017,3.376,37.566,32.331,1.57479495416876,1.50961913757677,19.428,21.142,22.856,3.705,98.491,0.048,含气层,马五41a,0.0651758165919871,-0.241,0.302,单采,含气层,气层优势类
延991-3,4178.0,21.84,86.594,172.531,0.278,22.314,2.154,2.738,0.283,2.313,0.017,3.375,39.803,34.233,1.59991580660496,1.53444496008895,19.573,21.3,23.027,3.635,97.533,0.044,含气层,马五41a,0.0654708465160108,-0.266,0.295,单采,含气层,气层优势类
延991-3,4178.125,22.76,86.627,171.931,0.267,22.299,2.452,2.741,0.308,2.167,0.023,3.372,42.377,36.421,1.62713020840209,1.56135186591029,21.115,22.978,24.842,3.56,96.52,0.04,含气层,马五41a,0.0657783424918015,-0.285,0.29,单采,含气层,气层优势类
延991-3,4178.25,22.801,86.678,171.279,0.254,22.281,2.641,2.745,0.342,2.03,0.035,3.368,45.163,38.788,1.65478278268101,1.58869738693812,24.85,27.043,29.235,3.513,94.717,0.038,含气层,马五41a,0.0660853957428928,-0.307,0.289,单采,含气层,气层优势类
延991-3,4178.375,22.146,86.748,170.709,0.244,22.267,2.732,2.75,0.383,1.948,0.056,3.366,47.789,41.021,1.67932794286593,1.61300624328706,31.045,33.783,36.522,3.509,92.199,0.038,含气层,马五41a,0.0663216995788745,-0.327,0.3,单采,含气层,气层优势类
延991-3,4178.5,21.465,86.837,170.237,0.235,22.255,2.771,2.756,0.433,1.939,0.074,3.366,49.808,42.737,1.69729910333844,1.63080403282165,36.59,39.818,43.047,3.527,89.857,0.039,含气层,马五41a,0.0664950705167946,-0.359,0.309,单采,含气层,气层优势类
横4-3,3496.0,38.696,72.105,155.012,0.078,23.574,3.332,2.762,0.685,8.244,0.399,2.937,192.499,169.914,2.28442847776343,2.23022916387349,43.916,65.205,82.453,0.752,100.0,0.001,含气层,马五41a,0.054199313889939,-0.286,0.477,单采,含气层,气层优势类
横4-3,3496.125,28.178,71.917,152.804,0.051,23.676,2.46,2.739,0.58,7.316,0.323,3.307,268.564,234.889,2.42904779668273,2.37086267896935,61.526,96.906,125.215,1.863,83.464,0.003,含气层,马五41a,0.0581851177133799,-0.257,0.374,单采,含气层,气层优势类
横4-3,3496.25,22.326,71.732,154.63,0.073,23.795,1.921,2.716,0.475,7.14,0.308,3.695,310.099,269.927,2.4915003657369,2.43124632792271,85.507,143.01,189.473,3.084,58.608,0.006,含气层,马五41a,0.0602540378141896,-0.167,0.381,单采,含气层,气层优势类
横4-3,3496.375,18.848,71.549,157.132,0.103,23.928,1.705,2.698,0.393,7.271,0.319,3.848,312.345,271.139,2.4946345581777,2.43319198997669,115.729,207.988,285.523,3.636,32.597,0.009,含气层,马五41a,0.0614425682010107,-0.074,0.422,单采,含气层,气层优势类
横4-3,3496.5,17.524,71.367,158.782,0.123,24.074,1.701,2.682,0.32,7.427,0.332,3.767,288.77,250.108,2.46055207286156,2.398127583375,111.555,206.191,287.185,3.838,22.977,0.01,含气层,马五41a,0.0624244894865575,0.012,0.455,单采,含气层,气层优势类
横4-3,3496.625,17.702,71.186,159.003,0.125,24.212,1.707,2.671,0.269,7.549,0.342,3.648,257.868,222.773,2.41139745192591,2.34786255337075,93.935,183.786,264.899,3.913,21.912,0.01,含气层,马五41a,0.0635348985551558,0.073,0.467,单采,含气层,气层优势类
横4-3,3496.75,18.292,71.007,157.898,0.112,24.327,1.698,2.667,0.251,7.707,0.355,3.577,225.105,194.019,2.35238514159445,2.28784426184316,76.123,155.506,232.802,3.887,22.841,0.01,含气层,马五41a,0.0645408797512856,0.104,0.467,单采,含气层,气层优势类
横4-3,3496.875,18.672,70.834,156.018,0.09,24.406,1.681,2.67,0.265,7.862,0.367,3.509,194.039,167.062,2.28788902777839,2.22287767630224,61.696,126.474,193.82,3.776,24.724,0.01,含气层,马五41a,0.0650113514761488,0.102,0.457,单采,含气层,气层优势类
横4-3,3497.0,18.75,70.664,155.588,0.085,24.463,1.648,2.679,0.306,7.936,0.373,3.359,169.804,146.239,2.22994791651728,2.16506320864162,50.956,102.224,158.992,3.78,27.881,0.01,含气层,马五41a,0.0648847078756525,0.067,0.458,单采,含气层,气层优势类
横4-3,3497.125,18.605,70.508,157.286,0.105,24.518,1.602,2.693,0.37,7.985,0.378,3.154,153.513,132.36,2.18614515889597,2.12175675848782,46.319,87.804,133.073,3.845,29.716,0.01,含气层,马五41a,0.0643884004081525,0.00800000000000001,0.483,单采,含气层,气层优势类
横4-3,3497.25,18.418,70.382,159.788,0.135,24.613,1.554,2.708,0.438,8.155,0.391,3.03,142.851,123.315,2.1548832849215,2.09101590726083,47.721,87.498,132.982,3.963,30.124,0.01,含气层,马五41a,0.0638673776606749,-0.047,0.526,单采,含气层,气层优势类
横4-3,3497.375,18.4,70.277,161.93,0.16,24.776,1.527,2.716,0.475,8.442,0.415,3.004,133.386,115.271,2.12511024905717,2.06172006077157,53.526,96.678,149.77,4.017,28.696,0.01,含气层,马五41a,0.0633901882855974,-0.06,0.575,单采,含气层,气层优势类
横4-3,3497.5,18.872,70.194,162.97,0.173,25.015,1.541,2.715,0.47,8.717,0.438,3.009,124.25,107.502,2.09429639740537,2.0314165440738,59.102,104.04,160.309,4.082,27.361,0.01,含气层,马五41a,0.0628798533315691,-0.032,0.611,单采,含气层,气层优势类
横4-3,3497.625,19.767,70.129,162.162,0.163,25.302,1.6,2.705,0.425,8.899,0.453,3.061,116.693,101.121,2.06704480503806,2.00484135575966,62.35,107.178,164.085,4.239,26.427,0.01,含气层,马五41a,0.0622034492784072,0.028,0.616,单采,含气层,气层优势类
横4-3,3497.75,20.433,70.072,161.267,0.152,25.548,1.668,2.69,0.356,8.997,0.461,3.189,110.991,96.374,2.04528776429292,1.98395988473751,61.698,103.865,157.631,4.442,25.734,0.011,含气层,马五41a,0.0613278795554151,0.105,0.613,单采,含气层,气层优势类
横4-3,3497.875,20.639,70.015,161.556,0.156,25.677,1.725,2.673,0.279,9.008,0.462,3.402,106.775,92.926,2.02846958009886,1.96813724334479,57.353,94.979,143.256,4.812,25.608,0.012,含气层,马五41a,0.0603323367540725,0.183,0.618,单采,含气层,气层优势类
横4-3,3498.0,20.65,69.954,162.228,0.164,25.693,1.76,2.66,0.219,9.013,0.462,3.631,103.637,90.418,2.01551483289056,1.95625489643229,51.373,83.897,126.145,5.151,25.11,0.018,含气层,马五41a,0.05925993645827,0.243,0.626,单采,含气层,气层优势类
靖93,3620.0,17.591,75.305,173.393,0.226,20.979,0.602,2.772,0.618,7.186,0.468,3.332,217.521,185.393,2.3375011911475,2.26809333218838,118.563,129.537,135.552,4.082,34.772,0.01,含气层,马五41a,0.0694078589591154,-0.15,0.694,单采,含气层,气层优势类
靖93,3620.125,16.682,75.071,175.899,0.256,20.872,0.638,2.761,0.59,7.365,0.481,3.282,186.613,159.121,2.27094189467097,2.20172749945975,105.442,114.721,119.217,5.102,29.651,0.022,含气层,马五41a,0.069214395211223,-0.109,0.737,单采,含气层,气层优势类
靖93,3620.25,16.867,74.845,176.296,0.261,20.809,0.688,2.751,0.565,7.578,0.498,3.238,159.353,135.95,2.20236024397029,2.13337921192352,99.475,107.96,111.824,5.102,31.092,0.022,含气层,马五41a,0.0689810320467692,-0.0669999999999999,0.759,单采,含气层,气层优势类
靖93,3620.375,17.69,74.627,175.151,0.247,20.786,0.759,2.746,0.553,7.767,0.512,3.21,138.927,118.588,2.14278665762738,2.07404074469896,98.864,107.181,110.902,5.102,32.02,0.022,含气层,马五41a,0.0687459129284185,-0.041,0.759,单采,含气层,气层优势类
靖93,3620.5,18.644,74.42,172.995,0.221,20.843,0.831,2.746,0.553,7.909,0.523,3.193,126.348,107.896,2.10156837173406,2.03300534449637,102.797,111.465,115.415,5.102,32.117,0.022,含气层,马五41a,0.0685630272376971,-0.03,0.744,单采,含气层,气层优势类
靖93,3620.625,19.308,74.225,170.434,0.19,20.946,0.879,2.751,0.565,7.953,0.527,3.183,123.189,105.211,2.09057192980419,2.02206114846371,109.719,119.084,123.507,5.102,31.433,0.022,含气层,马五41a,0.0685107813404855,-0.0379999999999999,0.717,单采,含气层,气层优势类
靖93,3620.75,18.765,74.046,168.158,0.162,21.097,0.908,2.756,0.578,7.853,0.519,3.172,129.717,110.759,2.11299689607161,2.04437902601501,116.956,127.068,131.995,5.102,30.547,0.022,含气层,马五41a,0.0686178700566034,-0.0589999999999999,0.681,单采,含气层,气层优势类
靖93,3620.875,18.487,73.883,166.574,0.143,21.275,0.979,2.761,0.59,7.614,0.501,3.16,142.03,121.225,2.1523800870476,2.08359219278756,122.156,132.791,138.049,5.102,29.709,0.022,含气层,马五41a,0.0687878942600411,-0.089,0.644,单采,含气层,气层优势类
靖93,3621.0,18.887,73.737,165.902,0.135,21.459,1.107,2.767,0.606,7.353,0.481,3.145,158.8,135.48,2.20085049809108,2.13187518797259,124.856,135.735,141.114,5.102,28.708,0.022,含气层,马五41a,0.0689753101184851,-0.125,0.616,单采,含气层,气层优势类
靖93,3621.125,19.964,73.608,166.142,0.138,21.544,1.236,2.775,0.626,7.17,0.466,3.128,177.902,151.717,2.25018083051271,2.1810342465253,125.929,136.876,142.258,5.102,28.535,0.022,含气层,马五41a,0.0691465839874112,-0.16,0.604,单采,含气层,气层优势类
靖93,3621.25,21.668,73.501,167.505,0.154,21.534,1.286,2.785,0.651,7.127,0.463,3.111,191.428,163.214,2.28200546194718,2.21275740847404,126.814,137.826,143.235,4.082,35.579,0.01,含气层,马五41a,0.0692480534731339,-0.188,0.617,单采,含气层,气层优势类
靖93,3621.375,22.652,73.413,169.649,0.18,21.507,1.277,2.794,0.673,7.206,0.469,3.09,194.406,165.745,2.28870966453408,2.21944043598986,127.963,139.1,144.604,4.082,35.491,0.01,含气层,马五41a,0.0692692285442238,-0.204,0.649,单采,含气层,气层优势类
靖93,3621.5,22.076,73.344,171.791,0.206,21.518,1.256,2.8,0.688,7.29,0.476,3.069,189.43,161.516,2.27744875926448,2.20821555061464,128.669,139.933,145.568,5.102,28.179,0.022,含气层,马五41a,0.0692332086498428,-0.212,0.682,单采,含气层,气层优势类
靖93,3621.625,20.439,73.293,172.824,0.219,21.595,1.263,2.8,0.688,7.294,0.476,3.048,182.537,155.657,2.26135090861249,2.1921686559727,128.896,140.302,146.135,5.102,28.124,0.022,含气层,马五41a,0.0691822526397896,-0.212,0.695,单采,含气层,气层优势类
靖93,3621.75,19.293,73.264,171.443,0.202,21.749,1.337,2.795,0.676,7.178,0.467,3.03,179.872,153.391,2.25496356361284,2.18579987874593,129.74,141.453,147.713,5.102,28.083,0.022,含气层,马五41a,0.0691636848669104,-0.209,0.669,单采,含气层,气层优势类
靖93,3621.875,18.984,73.252,168.099,0.161,21.935,1.493,2.787,0.656,6.967,0.451,3.025,184.805,157.585,2.26671371711696,2.19751487605162,132.81,145.178,152.298,5.102,27.99,0.022,含气层,马五41a,0.0691988410653344,-0.205,0.612,单采,含气层,气层优势类
靖93,3622.0,19.3,73.256,163.893,0.11,22.099,1.717,2.781,0.641,6.763,0.435,3.037,197.843,168.667,2.29632068884438,2.22703012040878,141.098,154.842,163.719,4.082,34.077,0.01,含气层,马五41a,0.069290568435604,-0.206,0.545,单采,含气层,气层优势类
延919,3817.0,16.229,24.523,165.674,0.299,21.368,1.656,2.682,0.543,7.614,0.265,3.081,90.998,94.468,1.95903184728253,1.97528472092244,32.371,,27.599,4.606,100.0,0.1,含气层,马五41a,-0.0162528736399017,-0.278,0.564,单采,含气层,气层优势类
延919,3817.125,16.281,23.506,164.975,0.286,21.367,1.654,2.66,0.457,7.687,0.276,3.058,85.678,89.377,1.93286932011253,1.95122577317832,30.367,,25.913,5.156,100.0,0.116,含气层,马五41a,-0.0183564530657874,-0.181,0.562,单采,含气层,气层优势类
延919,3817.25,18.647,22.579,164.521,0.277,21.364,1.752,2.648,0.411,7.723,0.281,3.053,78.795,82.709,1.89649865985879,1.91755276998385,29.217,,24.974,5.343,100.0,0.136,含气层,马五41a,-0.0210541101250634,-0.13,0.558,单采,含气层,气层优势类
延919,3817.375,20.997,21.775,164.326,0.274,21.361,1.731,2.647,0.407,7.736,0.283,3.05,74.994,78.592,1.87502651844333,1.89537834078904,28.737,,24.632,5.267,100.0,0.127,含气层,马五41a,-0.0203518223457049,-0.124,0.557,单采,含气层,气层优势类
延919,3817.5,20.949,21.121,164.351,0.274,21.369,1.416,2.656,0.442,7.658,0.272,3.042,76.567,80.453,1.88404163117426,1.9055422430796,28.773,,24.781,5.01,100.0,0.102,含气层,马五41a,-0.0215006119053363,-0.17,0.546,单采,含气层,气层优势类
延919,3817.625,21.054,20.648,164.461,0.276,21.373,1.281,2.673,0.508,7.496,0.249,3.027,76.433,80.396,1.88328090600492,1.90523444152031,29.169,,25.317,4.509,100.0,0.1,含气层,马五41a,-0.0219535355153944,-0.259,0.525,单采,含气层,气层优势类
延919,3817.75,20.428,20.327,164.447,0.276,21.382,1.323,2.691,0.578,7.286,0.219,3.011,77.387,81.119,1.88866801103883,1.90912258822744,29.887,,26.214,3.988,100.0,0.1,含气层,马五41a,-0.0204545771886147,-0.359,0.495,单采,含气层,气层优势类
延919,3817.875,18.853,20.15,164.175,0.271,21.39,1.321,2.708,0.643,7.064,0.187,3.005,80.034,83.688,1.90327452293564,1.92266318908758,31.009,,27.553,3.553,100.0,0.1,含气层,马五41a,-0.0193886661519409,-0.456,0.458,单采,含气层,气层优势类
延919,3818.0,17.291,20.109,163.611,0.261,21.397,1.393,2.724,0.705,6.893,0.163,3.014,83.365,86.85,1.92098375450738,1.93876982278312,32.495,,29.327,3.192,100.0,0.1,含气层,马五41a,-0.0177860682757394,-0.542,0.424,单采,含气层,气层优势类
延919,3818.125,18.513,20.203,162.797,0.246,21.396,1.527,2.736,0.752,6.729,0.14,3.046,86.679,89.701,1.93791389229952,1.95279728465012,34.114,,31.406,2.792,100.0,0.1,含气层,马五41a,-0.0148833923506031,-0.612,0.386,单采,含气层,气层优势类
延919,3818.25,20.199,20.398,161.907,0.229,21.394,1.496,2.74,0.767,6.548,0.114,3.093,90.591,93.028,1.95708505369791,1.96861368420217,35.853,,33.749,2.534,100.0,0.1,含气层,马五41a,-0.0115286305042581,-0.653,0.343,单采,含气层,气层优势类
延919,3818.375,20.388,20.692,161.039,0.213,21.402,1.377,2.734,0.744,6.376,0.09,3.146,93.63,95.72,1.971415023385,1.9810026899414,38.346,,36.912,2.563,100.0,0.1,含气层,马五41a,-0.00958766655640453,-0.654,0.303,单采,含气层,气层优势类
延919,3818.5,19.468,21.08,160.238,0.198,21.401,1.401,2.723,0.702,6.247,0.071,3.195,95.716,97.633,1.98098454102554,1.98959663421962,42.361,,41.552,2.767,100.0,0.1,含气层,马五41a,-0.00861209319407963,-0.631,0.269,单采,含气层,气层优势类
延919,3818.625,19.066,21.573,159.489,0.185,21.407,1.497,2.716,0.674,6.195,0.064,3.232,97.326,98.486,1.98822887467893,1.99337449897601,48.248,,48.016,2.906,100.0,0.1,含气层,马五41a,-0.00514562429708176,-0.61,0.249,单采,含气层,气层优势类
延919,3818.75,19.623,22.155,158.736,0.171,21.42,1.519,2.718,0.682,6.187,0.063,3.257,101.711,101.806,2.00736792422032,2.00777337417072,55.838,,55.781,2.841,100.0,0.1,含气层,马五41a,-0.000405449950396708,-0.619,0.234,单采,含气层,气层优势类
延919,3818.875,20.295,22.839,157.949,0.156,21.434,1.437,2.728,0.721,6.207,0.066,3.275,108.537,107.291,2.03557781336054,2.0305632931284,64.146,,63.944,2.613,100.0,0.1,含气层,马五41a,0.00501452023214144,-0.655,0.222,单采,含气层,气层优势类
延919,3819.0,21.077,23.637,157.137,0.141,21.455,1.25,2.741,0.771,6.253,0.072,3.296,114.825,112.407,2.06003645408996,2.05079335720024,71.059,,71.029,2.331,100.0,0.1,含气层,马五41a,0.00924309688971725,-0.699,0.213,单采,含气层,气层优势类
延919,3819.125,20.914,24.561,156.341,0.126,21.462,1.027,2.747,0.795,6.297,0.078,3.332,121.322,117.5,2.08393956106662,2.07003786660775,75.514,,76.67,2.246,100.0,0.1,含气层,马五41a,0.0139016944588661,-0.717,0.204,单采,含气层,气层优势类
延919,3819.25,20.322,25.558,155.602,0.113,21.469,0.867,2.741,0.771,6.283,0.076,3.382,129.63,124.108,2.11270552103089,2.09379977701746,81.047,,83.639,2.377,100.0,0.1,含气层,马五41a,0.0189057440134333,-0.695,0.189,单采,含气层,气层优势类
延919,3819.375,20.243,26.594,154.943,0.101,21.471,0.818,2.729,0.725,6.241,0.07,3.44,137.982,130.192,2.1398224356002,2.11458429865154,90.422,,94.589,2.605,100.0,0.1,含气层,马五41a,0.0252381369486652,-0.655,0.171,单采,含气层,气层优势类
延919,3819.5,21.134,27.649,154.375,0.09,21.424,0.812,2.719,0.686,6.209,0.066,3.494,144.684,135.332,2.16042050695932,2.13140050007309,103.436,,109.325,2.755,100.0,0.1,含气层,马五41a,0.029020006886237,-0.62,0.156,单采,含气层,气层优势类
延919,3819.625,21.404,28.746,153.901,0.081,21.421,0.731,2.719,0.686,6.128,0.054,3.531,149.879,139.612,2.17574078679746,2.1449227485866,116.832,,124.649,2.701,100.0,0.1,含气层,马五41a,0.0308180382108567,-0.632,0.135,单采,含气层,气层优势类
延919,3819.75,22.01,29.902,153.488,0.074,21.437,0.626,2.728,0.721,6.012,0.038,3.548,155.57,144.102,2.19192585171144,2.15867000845407,128.448,,138.043,2.417,100.0,0.1,含气层,马五41a,0.0332558432573626,-0.683,0.112,单采,含气层,气层优势类
延919,3819.875,22.645,31.133,153.111,0.067,21.45,0.574,2.744,0.783,5.896,0.021,3.548,164.002,150.784,2.21484914428957,2.17835526009895,139.597,,150.248,2.021,100.0,0.1,含气层,马五41a,0.0364938841906222,-0.762,0.088,单采,含气层,气层优势类
延919,3820.0,22.642,32.441,152.745,0.06,21.447,0.529,2.76,0.845,5.793,0.007,3.537,172.366,157.411,2.23645160331804,2.19703507791109,151.41,,162.044,1.684,100.0,0.1,含气层,马五41a,0.0394165254069434,-0.838,0.067,单采,含气层,气层优势类
延976,3471.0,22.919,-20.383,178.141,0.351,22.168,1.603,2.692,0.383,16.054,0.991,3.041,38.237,40.475,1.5824838110477,1.60718685742541,20.401,20.401,20.156,7.776,47.342,0.14,含气层,马五41a,-0.0247030463777089,0.608,1.342,单采,含气层,气层优势类
延976,3471.125,22.921,-20.612,177.372,0.342,22.177,1.588,2.692,0.383,16.191,1.0,3.022,37.382,39.749,1.5726625331511,1.59932620720771,19.524,19.524,19.297,7.577,50.344,0.125,含气层,马五41a,-0.02666367405661,0.617,1.342,单采,含气层,气层优势类
延976,3471.25,22.723,-20.399,174.778,0.312,22.201,1.575,2.694,0.389,15.752,0.97,3.004,38.493,41.186,1.58538175969614,1.61474961515907,18.434,18.434,18.231,8.893,43.647,0.26,含气层,马五41a,-0.0293678554629382,0.581,1.282,单采,含气层,气层优势类
延976,3471.375,22.432,-19.88,170.543,0.263,22.219,1.595,2.699,0.402,14.771,0.904,3.0,42.308,45.516,1.62642249568124,1.65816408875042,17.825,17.825,17.628,8.585,45.546,0.217,含气层,马五41a,-0.0317415930691709,0.502,1.167,单采,含气层,气层优势类
